sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,source_order_id
28278,7480,1,4210,6,3637,DO_0000425569
28279,7490,1,2835,4,3637,DO_0000425583
28280,7490,1,2835,2,3637,DO_0000425583
28281,5984,1,3449,3,3639,DO_0000419519
28282,5995,1,58,12,3639,DO_0000419541
28283,5995,1,591,6,3639,DO_0000419541
28284,5996,1,0,5,3639,DO_0000419542
28285,5996,1,25,4,3639,DO_0000419542
28286,5996,1,33,4,3639,DO_0000419542
28287,5996,1,60,4,3639,DO_0000419542
28288,5996,1,966,1,3639,DO_0000419542
28289,5996,1,972,1,3639,DO_0000419542
28290,5996,1,974,1,3639,DO_0000419542
28291,5996,1,3134,3,3639,DO_0000419542
28292,6211,1,1,1,3639,DO_0000420084
28293,6211,1,15,1,3639,DO_0000420084
28294,6211,1,48,1,3639,DO_0000420084
28295,6211,1,2002,1,3639,DO_0000420084
28296,6211,1,2138,2,3639,DO_0000420084
28297,6211,1,2185,1,3639,DO_0000420084
28298,6211,1,2314,1,3639,DO_0000420084
28299,6211,1,2317,1,3639,DO_0000420084
28300,6211,1,2319,1,3639,DO_0000420084
28301,6211,1,2350,1,3639,DO_0000420084
28302,6211,1,3229,2,3639,DO_0000420084
28303,6211,1,3308,2,3639,DO_0000420084
28304,6211,1,3312,2,3639,DO_0000420084
28305,6211,1,3480,1,3639,DO_0000420084
28306,6211,1,3537,2,3639,DO_0000420084
28307,6211,1,3684,6,3639,DO_0000420084
28308,6218,1,1,2,3639,DO_0000420094
28309,6218,1,49,2,3639,DO_0000420094
28310,6227,1,367,24,3639,DO_0000420173
28311,7233,1,364,6,3639,DO_0000424880
28312,7369,1,2095,3,3639,DO_0000425132
28313,7369,1,2102,2,3639,DO_0000425132
28314,7369,1,2150,1,3639,DO_0000425132
28315,7369,1,2182,1,3639,DO_0000425132
28316,7369,1,2406,1,3639,DO_0000425132
28317,7369,1,2410,1,3639,DO_0000425132
28318,7369,1,2419,1,3639,DO_0000425132
28319,7369,1,3065,5,3639,DO_0000425132
28320,7369,1,3114,5,3639,DO_0000425132
28321,7369,1,3124,5,3639,DO_0000425132
28322,7540,1,523,1,3639,DO_0000425687
28323,7540,1,2042,1,3639,DO_0000425687
28324,7540,1,2181,1,3639,DO_0000425687
28325,7540,1,2208,1,3639,DO_0000425687
28326,7540,1,2453,1,3639,DO_0000425687
28327,7540,1,2461,1,3639,DO_0000425687
28328,7540,1,3102,6,3639,DO_0000425687
28329,7540,1,3178,5,3639,DO_0000425687
28330,7540,1,3185,4,3639,DO_0000425687
28331,7540,1,3308,2,3639,DO_0000425687
28332,7540,1,3310,2,3639,DO_0000425687
28333,7540,1,3322,2,3639,DO_0000425687
28334,7540,1,3343,1,3639,DO_0000425687
28335,7540,1,3459,1,3639,DO_0000425687
28336,7540,1,3681,3,3639,DO_0000425687
28337,7540,1,3696,3,3639,DO_0000425687
28338,7552,1,1538,6,3639,DO_0000425774
28339,7552,1,2213,1,3639,DO_0000425774
28340,7552,1,2339,1,3639,DO_0000425774
28341,7555,1,4099,1,3639,DO_0000425797
28342,7561,1,171,12,3639,DO_0000425836
28343,7578,1,1794,2,3639,DO_0000426055
28344,7601,1,93,4,3639,DO_0000426126
28345,7601,1,164,4,3639,DO_0000426126
28346,7601,1,245,4,3639,DO_0000426126
28347,7601,1,2384,1,3639,DO_0000426126
28348,7601,1,2749,1,3639,DO_0000426126
28349,7601,1,2991,1,3639,DO_0000426126
28350,7601,1,3046,1,3639,DO_0000426126
28351,7601,1,3104,5,3639,DO_0000426126
28352,7601,1,3162,5,3639,DO_0000426126
28353,7601,1,3197,2,3639,DO_0000426126
28354,7602,1,1,1,3639,DO_0000426128
28355,7602,1,15,1,3639,DO_0000426128
28356,7602,1,1013,1,3639,DO_0000426128
28357,7602,1,1271,1,3639,DO_0000426128
28358,7602,1,3666,6,3639,DO_0000426128
28359,7602,1,3806,3,3639,DO_0000426128
28360,7602,1,3999,1,3639,DO_0000426128
28361,7627,1,39,12,3639,DO_0000426220
28362,7627,1,53,8,3639,DO_0000426220
28363,7627,1,181,1,3639,DO_0000426220
28364,7627,1,264,12,3639,DO_0000426220
28365,7627,1,305,12,3639,DO_0000426220
28366,7831,1,721,6,3639,DO_0000426817
28367,7831,1,887,2,3639,DO_0000426817
28368,7831,1,991,3,3639,DO_0000426817
28369,7871,1,721,6,3639,DO_0000426920
28370,7871,1,991,3,3639,DO_0000426920
28371,7871,1,3386,3,3639,DO_0000426920
28372,7906,1,296,18,3639,DO_0000427087
28373,7906,1,2427,1,3639,DO_0000427087
28374,7906,1,3048,1,3639,DO_0000427087
28375,7906,1,3097,3,3639,DO_0000427087
28376,7906,1,3445,1,3639,DO_0000427087
28377,7906,1,3787,3,3639,DO_0000427087
28378,7913,1,39,6,3639,DO_0000427157
28379,7913,1,157,6,3639,DO_0000427157
28380,7913,1,250,6,3639,DO_0000427157
28381,7913,1,274,6,3639,DO_0000427157
28382,7913,1,279,6,3639,DO_0000427157
28383,7913,1,290,6,3639,DO_0000427157
28384,7913,1,325,6,3639,DO_0000427157
28385,7913,1,362,6,3639,DO_0000427157
28386,7913,1,2068,1,3639,DO_0000427157
28387,7913,1,2122,2,3639,DO_0000427157
28388,7913,1,2230,1,3639,DO_0000427157
28389,7913,1,2275,1,3639,DO_0000427157
28390,7913,1,2297,1,3639,DO_0000427157
28391,7913,1,2317,1,3639,DO_0000427157
28392,7913,1,2843,1,3639,DO_0000427157
28393,7913,1,3075,2,3639,DO_0000427157
28394,7913,1,3083,1,3639,DO_0000427157
28395,7913,1,3097,3,3639,DO_0000427157
28396,7913,1,3143,3,3639,DO_0000427157
28397,7913,1,3189,3,3639,DO_0000427157
28398,7913,1,3192,5,3639,DO_0000427157
28399,7913,1,3204,1,3639,DO_0000427157
28400,7973,1,181,1,3639,DO_0000427271
28401,7973,1,3090,3,3639,DO_0000427271
28402,7973,1,3141,10,3639,DO_0000427271
28403,7973,1,3146,3,3639,DO_0000427271
28404,7973,1,3518,2,3639,DO_0000427271
28405,8070,1,306,24,3639,DO_0000427426
28406,8095,1,3738,3,3639,DO_0000427492
28407,8095,1,3772,6,3639,DO_0000427492
28408,8095,1,3773,6,3639,DO_0000427492
28409,8139,1,2749,1,3639,DO_0000427553
28410,8139,1,2758,1,3639,DO_0000427553
28411,8204,1,391,24,3639,DO_0000427826
28412,9387,1,3815,1,3639,DO_0000429938
28413,9394,1,357,12,3639,DO_0000429952
28414,9394,1,3065,10,3639,DO_0000429952
28415,9394,1,3125,6,3639,DO_0000429952
28416,9394,1,3143,6,3639,DO_0000429952
28417,9394,1,3146,6,3639,DO_0000429952
28418,9394,1,3170,10,3639,DO_0000429952
28419,9394,1,3174,5,3639,DO_0000429952
28420,9394,1,3697,3,3639,DO_0000429952
28421,9394,1,3709,6,3639,DO_0000429952
28422,9394,1,3741,9,3639,DO_0000429952
28423,9394,1,3759,6,3639,DO_0000429952
28424,9394,1,3772,9,3639,DO_0000429952
28425,9394,1,3812,6,3639,DO_0000429952
28426,9400,1,3091,2,3639,DO_0000429959
28427,9400,1,3096,2,3639,DO_0000429959
28428,9400,1,3105,2,3639,DO_0000429959
28429,9400,1,3107,3,3639,DO_0000429959
28430,9400,1,3108,2,3639,DO_0000429959
28431,9400,1,3119,2,3639,DO_0000429959
28432,9400,1,3138,2,3639,DO_0000429959
28433,9400,1,3139,3,3639,DO_0000429959
28434,9400,1,3149,3,3639,DO_0000429959
28435,9400,1,3150,3,3639,DO_0000429959
28436,9400,1,3171,3,3639,DO_0000429959
28437,9417,1,3816,1,3664,DO_0000429980
28438,9425,1,3816,1,3664,DO_0000429992
28439,9431,1,3816,1,3664,DO_0000429998
28440,9438,1,3816,1,3664,DO_0000430007
28441,9560,1,3816,1,3664,DO_0000430198
28442,9567,1,399,24,3664,DO_0000430210
28443,9604,1,248,24,3664,DO_0000430259
28444,9769,1,3816,1,3664,DO_0000430477
28445,9819,1,300,24,3664,DO_0000430540
28446,10857,1,3183,40,3664,DO_0000434855
28447,9401,1,46,6,3666,DO_0000429960
28448,9409,1,260,8,3666,DO_0000429970
28449,9409,1,275,8,3666,DO_0000429970
28450,9409,1,306,8,3666,DO_0000429970
28451,9409,1,1988,1,3666,DO_0000429970
28452,9409,1,2161,4,3666,DO_0000429970
28453,9409,1,2247,1,3666,DO_0000429970
28454,9409,1,2248,1,3666,DO_0000429970
28455,9409,1,2272,1,3666,DO_0000429970
28456,9409,1,2325,1,3666,DO_0000429970
28457,9409,1,2514,3,3666,DO_0000429970
28458,9409,1,2577,1,3666,DO_0000429970
28459,9409,1,2578,1,3666,DO_0000429970
28460,9409,1,3273,1,3666,DO_0000429970
28461,9409,1,3683,3,3666,DO_0000429970
28462,9426,1,344,8,3666,DO_0000429993
28463,9426,1,356,12,3666,DO_0000429993
28464,9426,1,3072,6,3666,DO_0000429993
28465,9430,1,181,1,3666,DO_0000429997
28466,9430,1,3112,8,3666,DO_0000429997
28467,9430,1,3177,1,3666,DO_0000429997
28468,9430,1,3180,1,3666,DO_0000429997
28469,9430,1,3189,3,3666,DO_0000429997
28470,9434,1,2262,1,3666,DO_0000430002
28471,9434,1,3539,2,3666,DO_0000430002
28472,9434,1,3663,6,3666,DO_0000430002
28473,9434,1,3680,3,3666,DO_0000430002
28474,9439,1,566,1,3666,DO_0000430008
28475,9439,1,566,5,3666,DO_0000430008
28476,9439,1,567,6,3666,DO_0000430008
28477,9445,1,3394,1,3666,DO_0000430014
28478,9469,1,157,6,3666,DO_0000430057
28479,9469,1,157,12,3666,DO_0000430057
28480,9469,1,181,1,3666,DO_0000430057
28481,9469,1,365,4,3666,DO_0000430057
28482,9469,1,637,1,3666,DO_0000430057
28483,9469,1,637,5,3666,DO_0000430057
28484,9469,1,1412,1,3666,DO_0000430057
28485,9469,1,3043,7,3666,DO_0000430057
28486,9469,1,3677,3,3666,DO_0000430057
28487,9469,1,3699,3,3666,DO_0000430057
28488,9469,1,3741,6,3666,DO_0000430057
28489,9469,1,3759,3,3666,DO_0000430057
28490,9469,1,3764,3,3666,DO_0000430057
28491,9469,1,3773,3,3666,DO_0000430057
28492,9523,1,2185,1,3666,DO_0000430145
28493,9523,1,2210,2,3666,DO_0000430145
28494,9523,1,2214,1,3666,DO_0000430145
28495,9523,1,3070,3,3666,DO_0000430145
28496,9523,1,3146,3,3666,DO_0000430145
28497,9523,1,3170,5,3666,DO_0000430145
28498,9523,1,3172,3,3666,DO_0000430145
28499,9523,1,3175,3,3666,DO_0000430145
28500,9526,1,2108,5,3666,DO_0000430150
28501,9526,1,3103,3,3666,DO_0000430150
28502,9526,1,3127,6,3666,DO_0000430150
28503,9531,1,721,1,3666,DO_0000430155
28504,9531,1,743,1,3666,DO_0000430155
28505,9531,1,3324,2,3666,DO_0000430155
28506,9532,1,2419,1,3666,DO_0000430157
28507,9534,1,253,1,3666,DO_0000430161
28508,9534,1,261,1,3666,DO_0000430161
28509,9534,1,1978,1,3666,DO_0000430161
28510,9534,1,1992,1,3666,DO_0000430161
28511,9534,1,2033,1,3666,DO_0000430161
28512,9534,1,2102,1,3666,DO_0000430161
28513,9534,1,2138,1,3666,DO_0000430161
28514,9534,1,2160,4,3666,DO_0000430161
28515,9534,1,2350,1,3666,DO_0000430161
28516,9534,1,2368,1,3666,DO_0000430161
28517,9534,1,2385,1,3666,DO_0000430161
28518,9534,1,2389,1,3666,DO_0000430161
28519,9534,1,2400,1,3666,DO_0000430161
28520,9534,1,2404,1,3666,DO_0000430161
28521,9534,1,2410,1,3666,DO_0000430161
28522,9554,1,168,8,3666,DO_0000430189
28523,9554,1,2043,1,3666,DO_0000430189
28524,9554,1,2067,1,3666,DO_0000430189
28525,9554,1,2124,1,3666,DO_0000430189
28526,9554,1,2155,1,3666,DO_0000430189
28527,9554,1,2167,1,3666,DO_0000430189
28528,9554,1,2168,1,3666,DO_0000430189
28529,9554,1,2263,1,3666,DO_0000430189
28530,9554,1,2295,1,3666,DO_0000430189
28531,9554,1,2298,1,3666,DO_0000430189
28532,9554,1,2304,1,3666,DO_0000430189
28533,9613,1,3127,6,3666,DO_0000430272
28534,9613,1,3172,3,3666,DO_0000430272
28535,9626,1,100,9,3666,DO_0000430287
28536,9626,1,2043,1,3666,DO_0000430287
28537,9681,1,181,1,3666,DO_0000430358
28538,9695,1,2026,1,3666,DO_0000430378
28539,9695,1,2034,1,3666,DO_0000430378
28540,9695,1,2382,1,3666,DO_0000430378
28541,9695,1,2417,1,3666,DO_0000430378
28542,9695,1,2425,2,3666,DO_0000430378
28543,9704,1,2199,1,3666,DO_0000430388
28544,9704,1,2295,1,3666,DO_0000430388
28545,9704,1,2367,1,3666,DO_0000430388
28546,9704,1,2370,1,3666,DO_0000430388
28547,9704,1,2507,2,3666,DO_0000430388
28548,9704,1,3094,5,3666,DO_0000430388
28549,9704,1,3101,3,3666,DO_0000430388
28550,9704,1,3146,3,3666,DO_0000430388
28551,9704,1,3677,3,3666,DO_0000430388
28552,9779,1,1330,6,3666,DO_0000430490
28553,9813,1,30,6,3666,DO_0000430534
28554,9813,1,39,6,3666,DO_0000430534
28555,9813,1,362,6,3666,DO_0000430534
28556,9813,1,1085,1,3666,DO_0000430534
28557,9813,1,1086,1,3666,DO_0000430534
28558,9813,1,1979,1,3666,DO_0000430534
28559,9813,1,2002,1,3666,DO_0000430534
28560,9813,1,2088,1,3666,DO_0000430534
28561,9813,1,2120,1,3666,DO_0000430534
28562,9813,1,2151,1,3666,DO_0000430534
28563,9813,1,2155,1,3666,DO_0000430534
28564,9813,1,2176,1,3666,DO_0000430534
28565,9813,1,2376,1,3666,DO_0000430534
28566,9813,1,3014,1,3666,DO_0000430534
28567,9813,1,3030,1,3666,DO_0000430534
28568,9813,1,3065,5,3666,DO_0000430534
28569,9813,1,3084,5,3666,DO_0000430534
28570,9813,1,3090,3,3666,DO_0000430534
28571,9813,1,3103,3,3666,DO_0000430534
28572,9813,1,3124,5,3666,DO_0000430534
28573,9813,1,3134,3,3666,DO_0000430534
28574,9813,1,3141,5,3666,DO_0000430534
28575,9813,1,3174,10,3666,DO_0000430534
28576,9813,1,3332,1,3666,DO_0000430534
28577,9813,1,3554,1,3666,DO_0000430534
28578,9831,1,3332,1,3666,DO_0000430555
28579,9831,1,3388,1,3666,DO_0000430555
28580,9880,1,24,6,3666,DO_0000430660
28581,9880,1,55,6,3666,DO_0000430660
28582,9880,1,106,6,3666,DO_0000430660
28583,9880,1,181,1,3666,DO_0000430660
28584,9880,1,2039,1,3666,DO_0000430660
28585,9880,1,2327,2,3666,DO_0000430660
28586,9880,1,3655,6,3666,DO_0000430660
28587,9880,1,3666,6,3666,DO_0000430660
28588,9880,1,3677,3,3666,DO_0000430660
28589,9880,1,3702,3,3666,DO_0000430660
28590,9880,1,3773,3,3666,DO_0000430660
28591,9880,1,3888,6,3666,DO_0000430660
28592,9928,1,3103,3,3666,DO_0000431001
28593,9928,1,3146,3,3666,DO_0000431001
28594,9928,1,3285,2,3666,DO_0000431001
28595,9928,1,3743,3,3666,DO_0000431001
28596,10786,1,1901,1,3666,DO_0000433602
28597,10858,1,818,1,3666,DO_0000434867
28598,10858,1,3480,1,3666,DO_0000434867
28599,10863,1,157,6,3666,DO_0000434911
28600,10863,1,3531,3,3666,DO_0000434911
28601,10873,1,646,1,3666,DO_0000434925
28602,7869,1,2161,4,3668,DO_0000426917
28603,7869,1,2167,1,3668,DO_0000426917
28604,7869,1,2176,1,3668,DO_0000426917
28605,7869,1,2274,1,3668,DO_0000426917
28606,7869,1,2361,1,3668,DO_0000426917
28607,7869,1,3146,3,3668,DO_0000426917
28608,9405,1,279,6,3668,DO_0000429966
28609,9405,1,283,6,3668,DO_0000429966
28610,9405,1,290,6,3668,DO_0000429966
28611,9405,1,325,6,3668,DO_0000429966
28612,9405,1,2008,1,3668,DO_0000429966
28613,9405,1,2095,3,3668,DO_0000429966
28614,9405,1,2099,1,3668,DO_0000429966
28615,9405,1,2138,1,3668,DO_0000429966
28616,9405,1,2151,1,3668,DO_0000429966
28617,9405,1,2176,1,3668,DO_0000429966
28618,9405,1,2180,1,3668,DO_0000429966
28619,9405,1,2182,1,3668,DO_0000429966
28620,9405,1,2201,1,3668,DO_0000429966
28621,9405,1,2346,1,3668,DO_0000429966
28622,9405,1,2411,1,3668,DO_0000429966
28623,9405,1,2442,1,3668,DO_0000429966
28624,9405,1,3192,10,3668,DO_0000429966
28625,9474,1,1,1,3668,DO_0000430066
28626,9474,1,2023,1,3668,DO_0000430066
28627,9474,1,2045,1,3668,DO_0000430066
28628,9474,1,2181,1,3668,DO_0000430066
28629,9474,1,3046,1,3668,DO_0000430066
28630,9474,1,3087,5,3668,DO_0000430066
28631,9474,1,3115,5,3668,DO_0000430066
28632,9474,1,3116,5,3668,DO_0000430066
28633,9474,1,3198,1,3668,DO_0000430066
28634,9474,1,3324,1,3668,DO_0000430066
28635,9474,1,3535,1,3668,DO_0000430066
28636,9474,1,3596,1,3668,DO_0000430066
28637,9474,1,3777,3,3668,DO_0000430066
28638,9474,1,3790,1,3668,DO_0000430066
28639,9476,1,268,6,3668,DO_0000430073
28640,9476,1,287,6,3668,DO_0000430073
28641,9476,1,639,1,3668,DO_0000430073
28642,9476,1,1978,1,3668,DO_0000430073
28643,9476,1,2181,1,3668,DO_0000430073
28644,9476,1,2298,1,3668,DO_0000430073
28645,9476,1,2437,1,3668,DO_0000430073
28646,9476,1,2504,5,3668,DO_0000430073
28647,9476,1,3170,5,3668,DO_0000430073
28648,9476,1,3204,1,3668,DO_0000430073
28649,9486,1,15,1,3668,DO_0000430092
28650,9486,1,30,6,3668,DO_0000430092
28651,9486,1,49,1,3668,DO_0000430092
28652,9486,1,2090,1,3668,DO_0000430092
28653,9486,1,2161,4,3668,DO_0000430092
28654,9486,1,2176,1,3668,DO_0000430092
28655,9486,1,2191,1,3668,DO_0000430092
28656,9486,1,2426,1,3668,DO_0000430092
28657,9486,1,3046,1,3668,DO_0000430092
28658,9486,1,3146,3,3668,DO_0000430092
28659,9486,1,3332,1,3668,DO_0000430092
28660,9486,1,3666,6,3668,DO_0000430092
28661,9486,1,3698,3,3668,DO_0000430092
28662,9486,1,3709,3,3668,DO_0000430092
28663,9486,1,3808,3,3668,DO_0000430092
28664,9498,1,2327,2,3668,DO_0000430108
28665,9498,1,2956,2,3668,DO_0000430108
28666,9498,1,4004,2,3668,DO_0000430108
28667,9541,1,66,12,3668,DO_0000430168
28668,9541,1,67,12,3668,DO_0000430168
28669,9541,1,1985,1,3668,DO_0000430168
28670,9541,1,3011,1,3668,DO_0000430168
28671,9573,1,563,6,3668,DO_0000430218
28672,9573,1,1314,1,3668,DO_0000430218
28673,9690,1,569,1,3668,DO_0000430369
28674,9690,1,726,1,3668,DO_0000430369
28675,9690,1,3958,2,3668,DO_0000430369
28676,9690,1,4033,2,3668,DO_0000430369
28677,9703,1,2871,1,3668,DO_0000430387
28678,9703,1,4067,1,3668,DO_0000430387
28679,9726,1,31,6,3668,DO_0000430415
28680,9726,1,39,6,3668,DO_0000430415
28681,9726,1,2190,1,3668,DO_0000430415
28682,9726,1,2196,1,3668,DO_0000430415
28683,9726,1,2199,1,3668,DO_0000430415
28684,9726,1,2205,1,3668,DO_0000430415
28685,9726,1,2212,1,3668,DO_0000430415
28686,9726,1,2230,1,3668,DO_0000430415
28687,9726,1,2234,1,3668,DO_0000430415
28688,9726,1,2240,1,3668,DO_0000430415
28689,9726,1,2445,1,3668,DO_0000430415
28690,9726,1,2478,1,3668,DO_0000430415
28691,9726,1,2485,1,3668,DO_0000430415
28692,9726,1,2490,1,3668,DO_0000430415
28693,9726,1,2547,1,3668,DO_0000430415
28694,9726,1,2705,1,3668,DO_0000430415
28695,9726,1,2710,1,3668,DO_0000430415
28696,9726,1,2748,1,3668,DO_0000430415
28697,9726,1,2750,1,3668,DO_0000430415
28698,9732,1,2608,6,3668,DO_0000430422
28699,9732,1,2612,6,3668,DO_0000430422
28700,9742,1,1207,1,3668,DO_0000430440
28701,9742,1,1246,1,3668,DO_0000430440
28702,9742,1,1252,1,3668,DO_0000430440
28703,9742,1,1682,6,3668,DO_0000430440
28704,9742,1,1682,2,3668,DO_0000430440
28705,9742,1,2661,2,3668,DO_0000430440
28706,9765,1,984,1,3668,DO_0000430470
28707,9765,1,2117,2,3668,DO_0000430470
28708,9765,1,2156,2,3668,DO_0000430470
28709,9775,1,320,8,3668,DO_0000430486
28710,9775,1,2331,1,3668,DO_0000430486
28711,9775,1,2410,1,3668,DO_0000430486
28712,9783,1,2953,5,3668,DO_0000430495
28713,9794,1,647,1,3668,DO_0000430510
28714,9794,1,3477,1,3668,DO_0000430510
28715,9795,1,749,6,3668,DO_0000430511
28716,9795,1,759,4,3668,DO_0000430511
28717,9795,1,3312,2,3668,DO_0000430511
28718,9795,1,3313,2,3668,DO_0000430511
28719,9865,1,2142,1,3668,DO_0000430635
28720,9865,1,2151,1,3668,DO_0000430635
28721,9865,1,2270,1,3668,DO_0000430635
28722,9865,1,2608,2,3668,DO_0000430635
28723,9938,1,167,6,3668,DO_0000431017
28724,9938,1,644,2,3668,DO_0000431017
28725,9938,1,1232,2,3668,DO_0000431017
28726,9938,1,1233,2,3668,DO_0000431017
28727,9938,1,2270,1,3668,DO_0000431017
28728,9938,1,2272,1,3668,DO_0000431017
28729,9938,1,3046,1,3668,DO_0000431017
28730,9938,1,3114,5,3668,DO_0000431017
28731,9938,1,3146,6,3668,DO_0000431017
28732,9938,1,3332,1,3668,DO_0000431017
28733,10021,1,1077,1,3668,DO_0000431134
28734,10021,1,1298,3,3668,DO_0000431134
28735,10021,1,2016,2,3668,DO_0000431134
28736,10021,1,2144,1,3668,DO_0000431134
28737,10021,1,2264,1,3668,DO_0000431134
28738,10021,1,2273,1,3668,DO_0000431134
28739,10021,1,3104,5,3668,DO_0000431134
28740,10021,1,3170,5,3668,DO_0000431134
28741,10175,1,2516,1,3668,DO_0000431342
28742,10175,1,3142,10,3668,DO_0000431342
28743,10175,1,3579,3,3668,DO_0000431342
28744,10175,1,3780,3,3668,DO_0000431342
28745,10621,1,2230,2,3668,DO_0000433190
28746,10621,1,2368,1,3668,DO_0000433190
28747,10621,1,2371,1,3668,DO_0000433190
28748,10621,1,2523,1,3668,DO_0000433190
28749,10621,1,2524,1,3668,DO_0000433190
28750,10621,1,2532,1,3668,DO_0000433190
28751,10621,1,3445,1,3668,DO_0000433190
28752,10621,1,3986,2,3668,DO_0000433190
28753,10995,1,3454,2,3668,DO_0000436198
28754,10695,1,108,24,3678,DO_0000433443
28755,380,1,30,6,3718,DO_0000373141
28756,380,1,39,12,3718,DO_0000373141
28757,380,1,2947,1,3718,DO_0000373141
28758,381,1,2960,2,3718,DO_0000373147
28759,381,1,3693,2,3718,DO_0000373147
28760,381,1,3759,3,3718,DO_0000373147
28761,381,1,3764,3,3718,DO_0000373147
28762,381,1,3773,6,3718,DO_0000373147
28763,982,1,3042,3,3718,DO_0000397507
28764,982,1,3454,5,3718,DO_0000397507
28765,982,1,3454,1,3718,DO_0000397507
28766,982,1,3454,6,3718,DO_0000397507
28767,5795,1,181,1,3718,DO_0000419175
28768,5795,1,3684,12,3718,DO_0000419175
28769,5795,1,3741,3,3718,DO_0000419175
28770,5795,1,3766,12,3718,DO_0000419175
28771,5843,1,573,1,3718,DO_0000419254
28772,5843,1,626,1,3718,DO_0000419254
28773,5843,1,3764,6,3718,DO_0000419254
28774,5843,1,3806,6,3718,DO_0000419254
28775,5858,1,925,2,3718,DO_0000419272
28776,5858,1,4035,6,3718,DO_0000419272
28777,5885,1,25,4,3718,DO_0000419320
28778,5885,1,53,4,3718,DO_0000419320
28779,5885,1,262,6,3718,DO_0000419320
28780,5885,1,264,4,3718,DO_0000419320
28781,5885,1,2201,1,3718,DO_0000419320
28782,5885,1,3124,10,3718,DO_0000419320
28783,5885,1,3146,3,3718,DO_0000419320
28784,5885,1,3180,1,3718,DO_0000419320
28785,5885,1,3681,3,3718,DO_0000419320
28786,5885,1,3715,6,3718,DO_0000419320
28787,5885,1,3759,6,3718,DO_0000419320
28788,5885,1,3764,3,3718,DO_0000419320
28789,5885,1,3771,9,3718,DO_0000419320
28790,5885,1,3772,9,3718,DO_0000419320
28791,5894,1,2040,1,3718,DO_0000419331
28792,5894,1,2524,1,3718,DO_0000419331
28793,5975,1,181,1,3718,DO_0000419495
28794,5999,1,3899,12,3718,DO_0000419553
28795,6008,1,181,1,3718,DO_0000419594
28796,6228,1,181,1,3718,DO_0000420175
28797,6601,1,908,1,3718,DO_0000420721
28798,6601,1,908,2,3718,DO_0000420721
28799,6601,1,2327,6,3718,DO_0000420721
28800,6601,1,2329,1,3718,DO_0000420721
28801,6601,1,2329,5,3718,DO_0000420721
28802,6601,1,2918,3,3718,DO_0000420721
28803,6601,1,3121,8,3718,DO_0000420721
28804,6601,1,3124,10,3718,DO_0000420721
28805,7034,1,861,2,3718,DO_0000422997
28806,7158,1,169,12,3718,DO_0000424514
28807,7482,1,2043,1,3718,DO_0000425571
28808,7482,1,2390,1,3718,DO_0000425571
28809,7482,1,2392,1,3718,DO_0000425571
28810,7482,1,2397,1,3718,DO_0000425571
28811,7482,1,2580,1,3718,DO_0000425571
28812,7482,1,2593,1,3718,DO_0000425571
28813,7482,1,2594,1,3718,DO_0000425571
28814,7482,1,2595,1,3718,DO_0000425571
28815,7482,1,2596,1,3718,DO_0000425571
28816,7482,1,3102,3,3718,DO_0000425571
28817,7482,1,3125,3,3718,DO_0000425571
28818,7482,1,3133,3,3718,DO_0000425571
28819,7482,1,3139,3,3718,DO_0000425571
28820,7482,1,3146,6,3718,DO_0000425571
28821,7482,1,3167,5,3718,DO_0000425571
28822,7482,1,3663,6,3718,DO_0000425571
28823,7482,1,3667,1,3718,DO_0000425571
28824,7482,1,3700,3,3718,DO_0000425571
28825,7482,1,3709,3,3718,DO_0000425571
28826,7482,1,3744,3,3718,DO_0000425571
28827,7482,1,3808,6,3718,DO_0000425571
28828,7488,1,300,24,3718,DO_0000425579
28829,7498,1,1470,2,3718,DO_0000425598
28830,7498,1,3984,2,3718,DO_0000425598
28831,7743,1,3645,6,3718,DO_0000426590
28832,7743,1,3684,6,3718,DO_0000426590
28833,7743,1,3806,6,3718,DO_0000426590
28834,7864,1,935,1,3718,DO_0000426902
28835,7864,1,968,2,3718,DO_0000426902
28836,7864,1,3145,5,3718,DO_0000426902
28837,7864,1,3236,1,3718,DO_0000426902
28838,8197,1,2419,2,3718,DO_0000427784
28839,8197,1,3518,2,3718,DO_0000427784
28840,8197,1,3738,6,3718,DO_0000427784
28841,8197,1,3772,6,3718,DO_0000427784
28842,8197,1,3773,6,3718,DO_0000427784
28843,9402,1,1,1,3718,DO_0000429961
28844,9402,1,15,1,3718,DO_0000429961
28845,9402,1,262,6,3718,DO_0000429961
28846,9402,1,290,6,3718,DO_0000429961
28847,9402,1,292,6,3718,DO_0000429961
28848,9402,1,293,6,3718,DO_0000429961
28849,9402,1,294,6,3718,DO_0000429961
28850,9402,1,298,6,3718,DO_0000429961
28851,9402,1,349,6,3718,DO_0000429961
28852,9402,1,362,6,3718,DO_0000429961
28853,9402,1,1613,2,3718,DO_0000429961
28854,9402,1,1988,1,3718,DO_0000429961
28855,9402,1,2003,1,3718,DO_0000429961
28856,9402,1,2040,1,3718,DO_0000429961
28857,9402,1,2102,1,3718,DO_0000429961
28858,9402,1,2120,2,3718,DO_0000429961
28859,9402,1,2176,1,3718,DO_0000429961
28860,9402,1,2180,2,3718,DO_0000429961
28861,9402,1,2181,1,3718,DO_0000429961
28862,9402,1,2184,1,3718,DO_0000429961
28863,9402,1,2327,2,3718,DO_0000429961
28864,9402,1,2516,1,3718,DO_0000429961
28865,9402,1,2526,1,3718,DO_0000429961
